"network","knockout","outdegree","target","share","significant","bin"
"MS","ATG7",768,"SETD2",0.666666666666667,FALSE,"(0.6,0.7]"
"MS","ATG7",768,"SGK1",0.193633952254642,FALSE,"(0.1,0.2]"
"MS","ATG7",768,"SGK3",0.233766233766234,FALSE,"(0.2,0.3]"
"MS","ATG7",768,"SGMS1",0.317073170731707,FALSE,"(0.3,0.4]"
"MS","ATG7",768,"SIK3",0.258503401360544,FALSE,"(0.2,0.3]"
"MS","ATG7",768,"SLC16A10",-0.160975609756097,FALSE,NA
"MS","ATG7",768,"SLC25A13",0.461538461538461,FALSE,"(0.4,0.5]"
"MS","ATG7",768,"SLC44A1",0.08,FALSE,"[0,0.1]"
"MS","ATG7",768,"SLC4A7",-8.53333333333337,FALSE,NA
"MS","ATG7",768,"SMAD2",0.298701298701299,FALSE,"(0.2,0.3]"
"MS","ATG7",768,"SMAP2",-2.09803921568627,FALSE,NA
"MS","ATG7",768,"SMARCA2",-1.33333333333333,FALSE,NA
"MS","ATG7",768,"SMCHD1",-0.125603864734299,FALSE,NA
"MS","ATG7",768,"SMYD3",0.470588235294118,FALSE,"(0.4,0.5]"
"MS","ATG7",768,"SNCA",0.226415094339623,FALSE,"(0.2,0.3]"
"MS","ATG7",768,"SND1",35048813740048148,FALSE,NA
"MS","ATG7",768,"SNX13",0.0117647058823529,FALSE,"[0,0.1]"
"MS","ATG7",768,"SNX29",0.665217391304348,FALSE,"(0.6,0.7]"
"MS","ATG7",768,"SORT1",-5.71428571428573,FALSE,NA
"MS","ATG7",768,"SOS1",0.242424242424242,FALSE,"(0.2,0.3]"
"MS","ATG7",768,"SPIDR",-0.315789473684211,FALSE,NA
"MS","ATG7",768,"SPIRE1",0.738878143133462,FALSE,"(0.7,0.8]"
"MS","ATG7",768,"SPPL3",0.196261682242991,FALSE,"(0.1,0.2]"
"MS","ATG7",768,"SRGAP1",-0.154340836012862,FALSE,NA
"MS","ATG7",768,"SRPK2",0.504347826086956,FALSE,"(0.5,0.6]"
"MS","ATG7",768,"SSBP2",-0.258620689655172,FALSE,NA
"MS","ATG7",768,"ST18",-0.0331125827814569,FALSE,NA
"MS","ATG7",768,"ST8SIA4",-0.222222222222222,FALSE,NA
"MS","ATG7",768,"STAG1",0.260869565217391,FALSE,"(0.2,0.3]"
"MS","ATG7",768,"STARD13",0.96888888888889,FALSE,"(0.9,1]"
"MS","ATG7",768,"STK3",0.521739130434783,FALSE,"(0.5,0.6]"
"MS","ATG7",768,"STX7",0.315625,FALSE,"(0.3,0.4]"
"MS","ATG7",768,"SUMF1",0.021505376344086,FALSE,"[0,0.1]"
"MS","ATG7",768,"SUPT3H",0.15,FALSE,"(0.1,0.2]"
"MS","ATG7",768,"SUSD6",-0.5,FALSE,NA
"MS","ATG7",768,"SWAP70",0.180952380952381,FALSE,"(0.1,0.2]"
"MS","ATG7",768,"TANC2",0.294223826714801,FALSE,"(0.2,0.3]"
"MS","ATG7",768,"TANK",0.19047619047619,FALSE,"(0.1,0.2]"
"MS","ATG7",768,"TAOK3",0.5,FALSE,"(0.4,0.5]"
"MS","ATG7",768,"TBC1D12",0.483870967741935,FALSE,"(0.4,0.5]"
"MS","ATG7",768,"TBC1D5",0.481818181818182,FALSE,"(0.4,0.5]"
"MS","ATG7",768,"TCF4",-22.8750000000002,FALSE,NA
"MS","ATG7",768,"TENT2",0.295238095238095,FALSE,"(0.2,0.3]"
"MS","ATG7",768,"TET2",-0.677966101694915,FALSE,NA
"MS","ATG7",768,"TFEC",0.265060240963855,FALSE,"(0.2,0.3]"
"MS","ATG7",768,"TFRC",-0.149606299212598,FALSE,NA
"MS","ATG7",768,"THADA",-1.66666666666667,FALSE,NA
"MS","ATG7",768,"TMCC1",0.424418604651163,FALSE,"(0.4,0.5]"
"MS","ATG7",768,"TMEM117",0.439024390243903,FALSE,"(0.4,0.5]"
"MS","ATG7",768,"TMEM65",-0.0790697674418605,FALSE,NA
"MS","ATG7",768,"TMSB4X",0.228628230616302,FALSE,"(0.2,0.3]"
"MS","ATG7",768,"TNPO1",0.0174672489082969,FALSE,"[0,0.1]"
"MS","ATG7",768,"TNRC6B",-0.0163934426229508,FALSE,NA
"MS","ATG7",768,"TPK1",-0.266666666666667,FALSE,NA
"MS","ATG7",768,"TPRG1",2.5959595959596,FALSE,NA
"MS","ATG7",768,"TREM2",0.317460317460317,FALSE,"(0.3,0.4]"
"MS","ATG7",768,"TRHDE",1.21951219512195,FALSE,NA
"MS","ATG7",768,"TRIO",0.551724137931034,FALSE,"(0.5,0.6]"
"MS","ATG7",768,"TRIP12",0.75,FALSE,"(0.7,0.8]"
"MS","ATG7",768,"TRPS1",0.147169811320755,FALSE,"(0.1,0.2]"
"MS","ATG7",768,"TSHR",576460752303424,FALSE,NA
"MS","ATG7",768,"TTC17",4.66666666666666,FALSE,NA
"MS","ATG7",768,"TTC28",-0.0188679245283019,FALSE,NA
"MS","ATG7",768,"TTC3",0.536585365853659,FALSE,"(0.5,0.6]"
"MS","ATG7",768,"TUT7",0.4,FALSE,"(0.3,0.4]"
"MS","ATG7",768,"TXNIP",0.0269709543568465,FALSE,"[0,0.1]"
"MS","ATG7",768,"TYROBP",0.119402985074627,FALSE,"(0.1,0.2]"
"MS","ATG7",768,"UBE2D3",0.0256410256410256,FALSE,"[0,0.1]"
"MS","ATG7",768,"UBE2W",-0.153846153846154,FALSE,NA
"MS","ATG7",768,"UBR5",0.133858267716535,FALSE,"(0.1,0.2]"
"MS","ATG7",768,"UGCG",0.518518518518518,FALSE,"(0.5,0.6]"
"MS","ATG7",768,"USP15",-0.137254901960784,FALSE,NA
"MS","ATG7",768,"USP34",0.444444444444444,FALSE,"(0.4,0.5]"
"MS","ATG7",768,"UTRN",0.0409356725146199,FALSE,"[0,0.1]"
"MS","ATG7",768,"UTY",-0.785365853658536,FALSE,NA
"MS","ATG7",768,"UVRAG",0.421052631578947,FALSE,"(0.4,0.5]"
"MS","ATG7",768,"VMP1",-0.00740740740740741,FALSE,NA
"MS","ATG7",768,"VOPP1",0.478260869565217,FALSE,"(0.4,0.5]"
"MS","ATG7",768,"VPS13C",-0.115577889447236,FALSE,NA
"MS","ATG7",768,"VPS8",0.428954423592493,FALSE,"(0.4,0.5]"
"MS","ATG7",768,"WASHC4",0.0100671140939597,FALSE,"[0,0.1]"
"MS","ATG7",768,"WDFY3",-0.0555555555555556,FALSE,NA
"MS","ATG7",768,"WDR7",1,FALSE,"(0.9,1]"
"MS","ATG7",768,"WIPF1",-0.0277777777777778,FALSE,NA
"MS","ATG7",768,"WSB1",1.33333333333333,FALSE,NA
"MS","ATG7",768,"XPR1",-0.615384615384615,FALSE,NA
"MS","ATG7",768,"ZBTB16",-0.533333333333334,FALSE,NA
"MS","ATG7",768,"ZBTB20",0.0115942028985507,FALSE,"[0,0.1]"
"MS","ATG7",768,"ZCCHC7",0.636363636363637,FALSE,"(0.6,0.7]"
"MS","ATG7",768,"ZEB2",1.25352112676056,FALSE,NA
"MS","ATG7",768,"ZFAND3",3,FALSE,NA
"MS","ATG7",768,"ZFP36L2",-1.77906976744186,FALSE,NA
"MS","ATG7",768,"ZMYM2",-0.191176470588235,FALSE,NA
"MS","ATG7",768,"ZNF148",0.126760563380282,FALSE,"(0.1,0.2]"
"MS","ATG7",768,"ZNF292",-0.105263157894737,FALSE,NA
"MS","ATG7",768,"ZNF407",0.491803278688525,FALSE,"(0.4,0.5]"
"MS","ATG7",768,"ZNF644",-0.277777777777778,FALSE,NA
"MS","ATG7",768,"ZNF804A",0.581218274111675,FALSE,"(0.5,0.6]"
"MS","FKBP5",768,"AAK1",-1.81818181818182,FALSE,NA
"MS","FKBP5",768,"ABCA1",-0.00733137829912024,FALSE,NA
"MS","FKBP5",768,"ACAP2",-0.0555555555555555,FALSE,NA
"MS","FKBP5",768,"ACTB",0.227272727272727,FALSE,"(0.2,0.3]"
"MS","FKBP5",768,"ACYP2",-0.0701754385964912,FALSE,NA
"MS","FKBP5",768,"ADGRB3",3.125,FALSE,NA
"MS","FKBP5",768,"AFF1",0.288288288288288,FALSE,"(0.2,0.3]"
"MS","FKBP5",768,"AKAP13",-0.609523809523809,FALSE,NA
"MS","FKBP5",768,"AKT3",0.810810810810811,FALSE,"(0.8,0.9]"
"MS","FKBP5",768,"AL035446.2",-2.05882352941176,FALSE,NA
"MS","FKBP5",768,"ANK2",-0.1,FALSE,NA
"MS","FKBP5",768,"ANKRD12",-0.0208333333333333,FALSE,NA
"MS","FKBP5",768,"ANKRD17",1.5,FALSE,NA
"MS","FKBP5",768,"APBA1",0.576923076923077,FALSE,"(0.5,0.6]"
"MS","FKBP5",768,"APOE",0.0713245997088792,FALSE,"[0,0.1]"
"MS","FKBP5",768,"ARHGAP15",0.325327510917031,FALSE,"(0.3,0.4]"
"MS","FKBP5",768,"ARHGAP18",-0.235849056603774,FALSE,NA
"MS","FKBP5",768,"ARHGAP21",0.5,FALSE,"(0.4,0.5]"
"MS","FKBP5",768,"ARHGAP24",0.832618025751073,FALSE,"(0.8,0.9]"
"MS","FKBP5",768,"ARID1B",0.104166666666667,FALSE,"(0.1,0.2]"
"MS","FKBP5",768,"ARID4B",0.222222222222222,FALSE,"(0.2,0.3]"
"MS","FKBP5",768,"ARIH1",-0.833333333333334,FALSE,NA
"MS","FKBP5",768,"ARL15",0.171428571428571,FALSE,"(0.1,0.2]"
"MS","FKBP5",768,"ASAH1",-0.0452054794520548,FALSE,NA
"MS","FKBP5",768,"ASAP1",-4.79310344827585,FALSE,NA
"MS","FKBP5",768,"ASTN2",-0.30188679245283,FALSE,NA
"MS","FKBP5",768,"ATF6",0.0892857142857143,FALSE,"[0,0.1]"
"MS","FKBP5",768,"ATF7IP",0.518072289156626,FALSE,"(0.5,0.6]"
"MS","FKBP5",768,"ATG7",-0.15681233933162,FALSE,NA
"MS","FKBP5",768,"ATM",1.36111111111111,FALSE,NA
"MS","FKBP5",768,"ATP1B3",-0.457627118644068,FALSE,NA
"MS","FKBP5",768,"ATXN1",-0.655172413793104,FALSE,NA
"MS","FKBP5",768,"B2M",0.147865853658537,FALSE,"(0.1,0.2]"
"MS","FKBP5",768,"BASP1",-4.53846153846153,FALSE,NA
"MS","FKBP5",768,"BAZ2B",0.371428571428571,FALSE,"(0.3,0.4]"
"MS","FKBP5",768,"BBX",0.232142857142857,FALSE,"(0.2,0.3]"
"MS","FKBP5",768,"BCAS3",0.266666666666667,FALSE,"(0.2,0.3]"
"MS","FKBP5",768,"BIRC6",0.109090909090909,FALSE,"(0.1,0.2]"
"MS","FKBP5",768,"BMP2K",7.00000000000002,FALSE,NA
"MS","FKBP5",768,"BNC2",0.196629213483146,FALSE,"(0.1,0.2]"
"MS","FKBP5",768,"BRWD1",0.444444444444444,FALSE,"(0.4,0.5]"
"MS","FKBP5",768,"C1QA",0.191176470588235,FALSE,"(0.1,0.2]"
"MS","FKBP5",768,"C1QB",0.0655737704918033,FALSE,"[0,0.1]"
"MS","FKBP5",768,"C20orf194",-0.222222222222222,FALSE,NA
"MS","FKBP5",768,"CADM1",0.246418338108882,FALSE,"(0.2,0.3]"
"MS","FKBP5",768,"CCDC91",0.32089552238806,FALSE,"(0.3,0.4]"
"MS","FKBP5",768,"CCND3",1.40384615384615,FALSE,NA
"MS","FKBP5",768,"CCNH",-0.268041237113402,FALSE,NA
"MS","FKBP5",768,"CD163",-0.0609037328094303,FALSE,NA
"MS","FKBP5",768,"CD74",0.46875,FALSE,"(0.4,0.5]"
"MS","FKBP5",768,"CD86",0.840000000000001,FALSE,"(0.8,0.9]"
"MS","FKBP5",768,"CDK14",-0.128463476070529,FALSE,NA
"MS","FKBP5",768,"CDK19",1,FALSE,"(0.9,1]"
"MS","FKBP5",768,"CELF1",-0.0857142857142857,FALSE,NA
"MS","FKBP5",768,"CERT1",-0.0857142857142857,FALSE,NA
"MS","FKBP5",768,"CFLAR",0.0526315789473684,FALSE,"[0,0.1]"
"MS","FKBP5",768,"CHD1",-0.196428571428571,FALSE,NA
"MS","FKBP5",768,"CHSY3",3.00000000000001,FALSE,NA
"MS","FKBP5",768,"CLASP1",0.0652173913043478,FALSE,"[0,0.1]"
"MS","FKBP5",768,"CLASP2",0.225925925925926,FALSE,"(0.2,0.3]"
"MS","FKBP5",768,"CNOT2",0.71875,FALSE,"(0.7,0.8]"
"MS","FKBP5",768,"COP1",0.205882352941176,FALSE,"(0.2,0.3]"
"MS","FKBP5",768,"CPEB4",-0.229885057471264,FALSE,NA
"MS","FKBP5",768,"CPM",0.156060606060606,FALSE,"(0.1,0.2]"
"MS","FKBP5",768,"CPQ",-0.494845360824742,FALSE,NA
"MS","FKBP5",768,"CPVL",-0.615384615384615,FALSE,NA
"MS","FKBP5",768,"CR1",-0.249266862170088,FALSE,NA
"MS","FKBP5",768,"CTNNB1",-0.027027027027027,FALSE,NA
"MS","FKBP5",768,"CTSD",-0.0838926174496644,FALSE,NA
"MS","FKBP5",768,"CYTH1",-1.20833333333333,FALSE,NA
"MS","FKBP5",768,"DDX17",0.608163265306122,FALSE,"(0.6,0.7]"
"MS","FKBP5",768,"DDX5",-5.4999999999999,FALSE,NA
"MS","FKBP5",768,"DENND1A",0.0675675675675676,FALSE,"[0,0.1]"
"MS","FKBP5",768,"DENND4C",-0.112244897959184,FALSE,NA
"MS","FKBP5",768,"DIRC3",-0.0260869565217391,FALSE,NA
"MS","FKBP5",768,"DLEU2",-0.153846153846154,FALSE,NA
"MS","FKBP5",768,"DLG1",0.611111111111111,FALSE,"(0.6,0.7]"
"MS","FKBP5",768,"DLG2",0.240601503759398,FALSE,"(0.2,0.3]"
"MS","FKBP5",768,"DMXL2",-0.159633027522936,FALSE,NA
"MS","FKBP5",768,"DOCK5",0.147058823529412,FALSE,"(0.1,0.2]"
"MS","FKBP5",768,"DPYD",-1.60377358490566,FALSE,NA
"MS","FKBP5",768,"DST",0.573913043478261,FALSE,"(0.5,0.6]"
"MS","FKBP5",768,"DYRK1A",0.611111111111111,FALSE,"(0.6,0.7]"
"MS","FKBP5",768,"EDA",0.04,FALSE,"[0,0.1]"
"MS","FKBP5",768,"EEF1A1",0.22972972972973,FALSE,"(0.2,0.3]"
"MS","FKBP5",768,"ELF1",0.108108108108108,FALSE,"(0.1,0.2]"
"MS","FKBP5",768,"ELF2",-0.476190476190476,FALSE,NA
"MS","FKBP5",768,"EPS15",0.0939597315436242,FALSE,"[0,0.1]"
"MS","FKBP5",768,"EPSTI1",-0.125,FALSE,NA
"MS","FKBP5",768,"ERBIN",0.149253731343284,FALSE,"(0.1,0.2]"
"MS","FKBP5",768,"ERC1",-0.0606060606060606,FALSE,NA
"MS","FKBP5",768,"EVI5",0.916666666666666,FALSE,"(0.9,1]"
"MS","FKBP5",768,"EXOC6B",0.25,FALSE,"(0.2,0.3]"
"MS","FKBP5",768,"F13A1",-0.0334928229665072,FALSE,NA
"MS","FKBP5",768,"FAM135A",0.397849462365591,FALSE,"(0.3,0.4]"
"MS","FKBP5",768,"FAM135B",-0.0441176470588235,FALSE,NA
"MS","FKBP5",768,"FAM13A",0.232,FALSE,"(0.2,0.3]"
"MS","FKBP5",768,"FAM49A",-0.496932515337423,FALSE,NA
"MS","FKBP5",768,"FARP1",-0.491379310344828,FALSE,NA
"MS","FKBP5",768,"FBXL17",0.176470588235294,FALSE,"(0.1,0.2]"
"MS","FKBP5",768,"FCHO2",0.0718157181571816,FALSE,"[0,0.1]"
"MS","FKBP5",768,"FER",0.694656488549619,FALSE,"(0.6,0.7]"
"MS","FKBP5",768,"FMN1",-0.255623721881391,FALSE,NA
"MS","FKBP5",768,"FNDC3A",-0.169291338582677,FALSE,NA
"MS","FKBP5",768,"FNIP1",-0.0413793103448276,FALSE,NA
"MS","FKBP5",768,"FNIP2",-0.329446064139942,FALSE,NA
"MS","FKBP5",768,"FOXO3",0.463829787234043,FALSE,"(0.4,0.5]"
"MS","FKBP5",768,"FOXP1",0.37037037037037,FALSE,"(0.3,0.4]"
"MS","FKBP5",768,"FRYL",0.25,FALSE,"(0.2,0.3]"
"MS","FKBP5",768,"FTH1",-0.27930174563591,FALSE,NA
"MS","FKBP5",768,"FTL",-0.0729442970822281,FALSE,NA
"MS","FKBP5",768,"FTX",0.142105263157895,FALSE,"(0.1,0.2]"
"MS","FKBP5",768,"GAB1",0.618811881188119,FALSE,"(0.6,0.7]"
"MS","FKBP5",768,"GALNTL6",-0.0176678445229682,FALSE,NA
"MS","FKBP5",768,"GK",-0.752293577981651,FALSE,NA
"MS","FKBP5",768,"GLS",0.771084337349398,FALSE,"(0.7,0.8]"
"MS","FKBP5",768,"GNA13",-1.91764705882354,FALSE,NA
"MS","FKBP5",768,"GNB4",0.0793650793650794,FALSE,"[0,0.1]"
"MS","FKBP5",768,"GOLGA4",-7.00000000000001,FALSE,NA
"MS","FKBP5",768,"GPD2",-0.053030303030303,FALSE,NA
"MS","FKBP5",768,"GPNMB",-0.0740740740740741,FALSE,NA
"MS","FKBP5",768,"GPRIN3",0.130434782608696,FALSE,"(0.1,0.2]"
"MS","FKBP5",768,"GRAMD1B",0.0576923076923077,FALSE,"[0,0.1]"
"MS","FKBP5",768,"GRK3",0.5,FALSE,"(0.5,0.6]"
"MS","FKBP5",768,"GSAP",0.37218045112782,FALSE,"(0.3,0.4]"
"MS","FKBP5",768,"GSK3B",0.153846153846154,FALSE,"(0.1,0.2]"
"MS","FKBP5",768,"GTDC1",0.0909090909090909,FALSE,"[0,0.1]"
"MS","FKBP5",768,"H2AFY",-0.113636363636364,FALSE,NA
"MS","FKBP5",768,"HERC1",0.171052631578947,FALSE,"(0.1,0.2]"
"MS","FKBP5",768,"HERC4",-0.128571428571429,FALSE,NA
"MS","FKBP5",768,"HIF1A",-3.28888888888889,FALSE,NA
"MS","FKBP5",768,"HLA-DRA",0.339350180505415,FALSE,"(0.3,0.4]"
"MS","FKBP5",768,"HLA-DRB1",0.301255230125523,FALSE,"(0.3,0.4]"
"MS","FKBP5",768,"HNRNPA2B1",0.154362416107383,FALSE,"(0.1,0.2]"
"MS","FKBP5",768,"HNRNPU",0.108695652173913,FALSE,"(0.1,0.2]"
"MS","FKBP5",768,"HSP90AA1",-0.4,FALSE,NA
"MS","FKBP5",768,"IFI44L",0.0166270783847981,FALSE,"[0,0.1]"
"MS","FKBP5",768,"IGF1R",-0.0289855072463768,FALSE,NA
"MS","FKBP5",768,"IL10RA",-0.0580645161290322,FALSE,NA
"MS","FKBP5",768,"IMMP2L",4,FALSE,NA
"MS","FKBP5",768,"IQCJ-SCHIP1",-0.421383647798742,FALSE,NA
"MS","FKBP5",768,"IQGAP2",0.0515789473684211,FALSE,"[0,0.1]"
"MS","FKBP5",768,"IRS2",0.0232558139534884,FALSE,"[0,0.1]"
"MS","FKBP5",768,"ITGAX",-0.441379310344828,FALSE,NA
"MS","FKBP5",768,"ITM2B",1.33203125,FALSE,NA
"MS","FKBP5",768,"ITSN2",-0.125,FALSE,NA
"MS","FKBP5",768,"JAK1",0.25,FALSE,"(0.2,0.3]"
"MS","FKBP5",768,"JARID2",-0.282608695652174,FALSE,NA
"MS","FKBP5",768,"JMJD1C",0.192771084337349,FALSE,"(0.1,0.2]"
"MS","FKBP5",768,"KAT6A",0.0238095238095238,FALSE,"[0,0.1]"
"MS","FKBP5",768,"KCTD12",1.33333333333333,FALSE,NA
"MS","FKBP5",768,"KDM6A",-0.1,FALSE,NA
"MS","FKBP5",768,"KIF16B",-0.0746268656716418,FALSE,NA
"MS","FKBP5",768,"KLHL6",-0.137254901960784,FALSE,NA
"MS","FKBP5",768,"KMT2E",0.0563380281690141,FALSE,"[0,0.1]"
"MS","FKBP5",768,"KYNU",-0.224913494809689,FALSE,NA
"MS","FKBP5",768,"L3MBTL4",0.538461538461539,FALSE,"(0.5,0.6]"
"MS","FKBP5",768,"LAPTM5",-0.358974358974359,FALSE,NA
"MS","FKBP5",768,"LINC00278",0.680808080808081,FALSE,"(0.6,0.7]"
"MS","FKBP5",768,"LINC01091",-5.27272727272726,FALSE,NA
"MS","FKBP5",768,"LPP",-0.209677419354839,FALSE,NA
"MS","FKBP5",768,"LRBA",0.902439024390244,FALSE,"(0.9,1]"
"MS","FKBP5",768,"LRCH1",-0.076923076923077,FALSE,NA
"MS","FKBP5",768,"LRRC4C",1.27350427350427,FALSE,NA
"MS","FKBP5",768,"LRRK2",0.318600368324125,FALSE,"(0.3,0.4]"
"MS","FKBP5",768,"LYST",0.342281879194631,FALSE,"(0.3,0.4]"
"MS","FKBP5",768,"MAF",0.44047619047619,FALSE,"(0.4,0.5]"
"MS","FKBP5",768,"MAML2",-0.318181818181818,FALSE,NA
"MS","FKBP5",768,"MAN1A1",0.0765661252900232,FALSE,"[0,0.1]"
"MS","FKBP5",768,"MAN2A1",1.51851851851852,FALSE,NA
"MS","FKBP5",768,"MANBA",0.0988700564971752,FALSE,"[0,0.1]"
"MS","FKBP5",768,"MAP3K2",0.0342465753424658,FALSE,"[0,0.1]"
"MS","FKBP5",768,"MAP4K3",0.197530864197531,FALSE,"(0.1,0.2]"
"MS","FKBP5",768,"MAPKAP1",-0.0930232558139535,FALSE,NA
"MS","FKBP5",768,"MARK3",-4.6666666666667,FALSE,NA
"MS","FKBP5",768,"MBNL1",1.08695652173913,FALSE,NA
"MS","FKBP5",768,"MBNL2",-0.261904761904762,FALSE,NA
"MS","FKBP5",768,"MERTK",-1.57894736842105,FALSE,NA
"MS","FKBP5",768,"MGAT5",-1.04819277108434,FALSE,NA
"MS","FKBP5",768,"MIR181A1HG",-0.324561403508772,FALSE,NA
"MS","FKBP5",768,"MITF",0.0911392405063291,FALSE,"[0,0.1]"
"MS","FKBP5",768,"MKLN1",-0.140845070422535,FALSE,NA
"MS","FKBP5",768,"MLLT10",0.31578947368421,FALSE,"(0.3,0.4]"
"MS","FKBP5",768,"MS4A4A",-0.116117850953206,FALSE,NA
"MS","FKBP5",768,"MS4A6A",-0.102990033222591,FALSE,NA
"MS","FKBP5",768,"MSR1",-0.191699604743083,FALSE,NA
"MS","FKBP5",768,"MTSS1",-4.38888888888888,FALSE,NA
"MS","FKBP5",768,"MVB12B",102.999999999999,FALSE,NA
"MS","FKBP5",768,"MYO1D",-0.160869565217391,FALSE,NA
"MS","FKBP5",768,"MYO5A",0.00392156862745098,FALSE,"[0,0.1]"
"MS","FKBP5",768,"N4BP2L2",0.0784313725490196,FALSE,"[0,0.1]"
"MS","FKBP5",768,"NAALADL2",0.330275229357798,FALSE,"(0.3,0.4]"
"MS","FKBP5",768,"NAMPT",-2.49999999999999,FALSE,NA
"MS","FKBP5",768,"NBEA",1.22857142857143,FALSE,NA
"MS","FKBP5",768,"NCOA2",0.378378378378378,FALSE,"(0.3,0.4]"
"MS","FKBP5",768,"NCOA3",2.03703703703704,FALSE,NA
"MS","FKBP5",768,"NEAT1",-3.9516129032258,FALSE,NA
"MS","FKBP5",768,"NEDD4L",-1.5,FALSE,NA
"MS","FKBP5",768,"NEK7",0.426666666666667,FALSE,"(0.4,0.5]"
"MS","FKBP5",768,"NF1",1.33333333333333,FALSE,NA
"MS","FKBP5",768,"NFIA",0.352941176470588,FALSE,"(0.3,0.4]"
"MS","FKBP5",768,"NFKB1",-0.5625,FALSE,NA
"MS","FKBP5",768,"NHSL1",0.293785310734463,FALSE,"(0.2,0.3]"
"MS","FKBP5",768,"NIPBL",0.242957746478873,FALSE,"(0.2,0.3]"
"MS","FKBP5",768,"NLK",0.266666666666666,FALSE,"(0.2,0.3]"
"MS","FKBP5",768,"NPAS3",0.513119533527697,FALSE,"(0.5,0.6]"
"MS","FKBP5",768,"NPL",-1.1259842519685,FALSE,NA
"MS","FKBP5",768,"NR3C1",0.0351758793969849,FALSE,"[0,0.1]"
"MS","FKBP5",768,"NR3C2",0.255813953488372,FALSE,"(0.2,0.3]"
"MS","FKBP5",768,"NSMCE2",-0.260869565217392,FALSE,NA
"MS","FKBP5",768,"OSBPL1A",0.107142857142857,FALSE,"(0.1,0.2]"
"MS","FKBP5",768,"OSBPL3",0.625,FALSE,"(0.6,0.7]"
"MS","FKBP5",768,"OSBPL8",0.172413793103448,FALSE,"(0.1,0.2]"
"MS","FKBP5",768,"PABPC1",0.234567901234568,FALSE,"(0.2,0.3]"
"MS","FKBP5",768,"PACS1",-0.111111111111111,FALSE,NA
"MS","FKBP5",768,"PAN3",0.505050505050505,FALSE,"(0.5,0.6]"
"MS","FKBP5",768,"PARP14",-0.139455782312925,FALSE,NA
"MS","FKBP5",768,"PARP8",0.5,FALSE,"(0.5,0.6]"
"MS","FKBP5",768,"PBX3",0.194945848375451,FALSE,"(0.1,0.2]"
"MS","FKBP5",768,"PCDH9",0.106382978723404,FALSE,"(0.1,0.2]"
"MS","FKBP5",768,"PCM1",0.102941176470588,FALSE,"(0.1,0.2]"
"MS","FKBP5",768,"PDE3B",-0.0704225352112676,FALSE,NA
"MS","FKBP5",768,"PDE4B",-0.166908563134978,FALSE,NA
"MS","FKBP5",768,"PDE4D",0.0568181818181818,FALSE,"[0,0.1]"
"MS","FKBP5",768,"PDE8A",-0.42283950617284,FALSE,NA
"MS","FKBP5",768,"PDGFC",0.296296296296296,FALSE,"(0.2,0.3]"
"MS","FKBP5",768,"PDS5B",0.5,FALSE,"(0.5,0.6]"
"MS","FKBP5",768,"PEAK1",0.0554016620498615,FALSE,"[0,0.1]"
"MS","FKBP5",768,"PECAM1",0.029126213592233,FALSE,"[0,0.1]"
"MS","FKBP5",768,"PELI1",0.143426294820717,FALSE,"(0.1,0.2]"
"MS","FKBP5",768,"PELI2",0.6,FALSE,"(0.5,0.6]"
"MS","FKBP5",768,"PHC3",0.5,FALSE,"(0.4,0.5]"
"MS","FKBP5",768,"PHF21A",-1.75,FALSE,NA
"MS","FKBP5",768,"PHIP",0.188235294117647,FALSE,"(0.1,0.2]"
"MS","FKBP5",768,"PIAS1",0.325581395348837,FALSE,"(0.3,0.4]"
"MS","FKBP5",768,"PIK3R1",-0.125,FALSE,NA
"MS","FKBP5",768,"PIK3R5",-1.5625,FALSE,NA
"MS","FKBP5",768,"PIP4K2A",0.333333333333333,FALSE,"(0.3,0.4]"
"MS","FKBP5",768,"PLCL1",0.662162162162162,FALSE,"(0.6,0.7]"
"MS","FKBP5",768,"PLSCR1",-0.663551401869158,FALSE,NA
"MS","FKBP5",768,"PNISR",-0.0882352941176471,FALSE,NA
"MS","FKBP5",768,"POU2F1",0.404255319148936,FALSE,"(0.4,0.5]"
"MS","FKBP5",768,"PPM1L",-0.0888888888888889,FALSE,NA
"MS","FKBP5",768,"PPP2R5C",-0.102272727272727,FALSE,NA
"MS","FKBP5",768,"PPP3CA",0.393939393939394,FALSE,"(0.3,0.4]"
"MS","FKBP5",768,"PPP6R3",0.0645161290322581,FALSE,"[0,0.1]"
"MS","FKBP5",768,"PRKAG2",-16.6,FALSE,NA
"MS","FKBP5",768,"PRKCE",-0.103703703703704,FALSE,NA
"MS","FKBP5",768,"PRKCH",3.35714285714286,FALSE,NA
"MS","FKBP5",768,"PRKN",1.03960396039604,FALSE,NA
"MS","FKBP5",768,"PSAP",0.0107719928186715,FALSE,"[0,0.1]"
"MS","FKBP5",768,"PSMA1",-0.130434782608696,FALSE,NA
"MS","FKBP5",768,"PTBP3",0.256983240223464,FALSE,"(0.2,0.3]"
"MS","FKBP5",768,"PTEN",0.916666666666667,FALSE,"(0.9,1]"
"MS","FKBP5",768,"PTPRC",5.08333333333333,FALSE,NA
"MS","FKBP5",768,"PTPRG",-0.868131868131868,FALSE,NA
"MS","FKBP5",768,"PTPRM",-1.1875,FALSE,NA
"MS","FKBP5",768,"PUM2",0.46551724137931,FALSE,"(0.4,0.5]"
"MS","FKBP5",768,"RAB1A",-0.113475177304965,FALSE,NA
