"ko","outdegree","n_sig","all_inside","frac_targets_sig","network","col"
"TMEM117",625,1,TRUE,0,"Control split-half A","#7fb3d5"
"RNF149",784,1,TRUE,0,"Control split-half A","#7fb3d5"
"RUNX2",776,1,TRUE,0,"Control split-half A","#7fb3d5"
"ELF2",647,1,TRUE,0,"Control split-half A","#7fb3d5"
"MANBA",772,1,TRUE,0,"Control split-half A","#7fb3d5"
"GRK3",768,1,TRUE,0,"Control split-half A","#7fb3d5"
"ANKRD11",750,1,TRUE,0,"Control split-half A","#7fb3d5"
"GAB1",769,1,TRUE,0,"Control split-half A","#7fb3d5"
"NAMPT",782,1,TRUE,0,"Control split-half A","#7fb3d5"
"NSMCE2",713,1,TRUE,0,"Control split-half A","#7fb3d5"
"GNA13",782,1,TRUE,0,"Control split-half A","#7fb3d5"
"PIK3R5",754,1,TRUE,0,"Control split-half A","#7fb3d5"
"UVRAG",711,1,TRUE,0,"Control split-half A","#7fb3d5"
"PRKCA",781,1,TRUE,0,"Control split-half A","#7fb3d5"
"IGSF21",784,1,TRUE,0,"Control split-half A","#7fb3d5"
"TBC1D14",784,1,TRUE,0,"Control split-half A","#7fb3d5"
"GALNT2",767,1,TRUE,0,"Control split-half A","#7fb3d5"
"ITM2B",694,1,TRUE,0,"Control split-half A","#7fb3d5"
"COP1",741,1,TRUE,0,"Control split-half A","#7fb3d5"
"SH3BGRL",574,1,TRUE,0,"Control split-half A","#7fb3d5"
"A2M",690,1,TRUE,0,"Control split-half A","#7fb3d5"
"SRGAP2C",750,1,TRUE,0,"Control split-half A","#7fb3d5"
"SGK1",773,1,TRUE,0,"Control split-half A","#7fb3d5"
"SLC2A3",778,1,TRUE,0,"Control split-half A","#7fb3d5"
"N4BP2L2",717,1,TRUE,0,"Control split-half A","#7fb3d5"
"CEP170",735,1,TRUE,0,"Control split-half A","#7fb3d5"
"IKZF1",777,1,TRUE,0,"Control split-half A","#7fb3d5"
"CDKAL1",490,1,TRUE,0,"Control split-half A","#7fb3d5"
"ST8SIA4",632,1,TRUE,0,"Control split-half A","#7fb3d5"
"FAM172A",471,1,TRUE,0,"Control split-half A","#7fb3d5"
"MACF1",693,1,TRUE,0,"Control split-half A","#7fb3d5"
"DDX17",769,1,TRUE,0,"Control split-half A","#7fb3d5"
"B2M",764,6,TRUE,0.00654450261780105,"Control split-half A","#7fb3d5"
"LYST",714,1,TRUE,0,"Control split-half A","#7fb3d5"
"PFKFB3",784,1,TRUE,0,"Control split-half A","#7fb3d5"
"CCDC26",712,1,TRUE,0,"Control split-half A","#7fb3d5"
"CPQ",747,1,TRUE,0,"Control split-half A","#7fb3d5"
"ERBIN",780,1,TRUE,0,"Control split-half A","#7fb3d5"
"FAR2",659,1,TRUE,0,"Control split-half A","#7fb3d5"
"TTC28",520,1,TRUE,0,"Control split-half A","#7fb3d5"
"XYLT1",651,1,TRUE,0,"Control split-half A","#7fb3d5"
"SPTLC2",777,1,TRUE,0,"Control split-half A","#7fb3d5"
"SUSD6",765,1,TRUE,0,"Control split-half A","#7fb3d5"
"MIR646HG",591,1,TRUE,0,"Control split-half A","#7fb3d5"
"SIK3",757,1,TRUE,0,"Control split-half A","#7fb3d5"
"ZCCHC7",585,1,TRUE,0,"Control split-half A","#7fb3d5"
"LINC02232",762,1,TRUE,0,"Control split-half A","#7fb3d5"
"COMMD10",710,1,TRUE,0,"Control split-half A","#7fb3d5"
"CCDC91",617,1,TRUE,0,"Control split-half A","#7fb3d5"
"MBP",761,1,TRUE,0,"Control split-half A","#7fb3d5"
"CSF1R",765,1,TRUE,0,"Control split-half A","#7fb3d5"
"SUPT3H",569,1,TRUE,0,"Control split-half A","#7fb3d5"
"FAM110B",771,1,TRUE,0,"Control split-half A","#7fb3d5"
"RASA1",736,1,TRUE,0,"Control split-half A","#7fb3d5"
"ACER3",774,1,TRUE,0,"Control split-half A","#7fb3d5"
"L3MBTL4",697,1,TRUE,0,"Control split-half A","#7fb3d5"
"GTDC1",735,1,TRUE,0,"Control split-half A","#7fb3d5"
"PEAK1",755,1,TRUE,0,"Control split-half A","#7fb3d5"
"RNF144B",784,1,TRUE,0,"Control split-half A","#7fb3d5"
"FCHO2",773,1,TRUE,0,"Control split-half A","#7fb3d5"
"ZNF638",753,1,TRUE,0,"Control split-half A","#7fb3d5"
"ATF6",722,1,TRUE,0,"Control split-half A","#7fb3d5"
"ABCA1",774,1,TRUE,0,"Control split-half A","#7fb3d5"
"RBPJ",768,1,TRUE,0,"Control split-half A","#7fb3d5"
"FAM13A",766,1,TRUE,0,"Control split-half A","#7fb3d5"
"DYRK1A",669,1,TRUE,0,"Control split-half A","#7fb3d5"
"PCM1",684,1,TRUE,0,"Control split-half A","#7fb3d5"
"TMCC1",718,6,TRUE,0.00696378830083565,"Control split-half A","#7fb3d5"
"SYTL3",781,1,TRUE,0,"Control split-half A","#7fb3d5"
"CCDC88A",780,1,TRUE,0,"Control split-half A","#7fb3d5"
"FBXO11",650,1,TRUE,0,"Control split-half A","#7fb3d5"
"PACS1",628,1,TRUE,0,"Control split-half A","#7fb3d5"
"USP34",514,1,TRUE,0,"Control split-half A","#7fb3d5"
"CAB39",754,1,TRUE,0,"Control split-half A","#7fb3d5"
"LRBA",652,1,TRUE,0,"Control split-half A","#7fb3d5"
"PHIP",749,1,TRUE,0,"Control split-half A","#7fb3d5"
"ZNF609",700,1,TRUE,0,"Control split-half A","#7fb3d5"
"RFX3",693,1,TRUE,0,"Control split-half A","#7fb3d5"
"PARP8",732,1,TRUE,0,"Control split-half A","#7fb3d5"
"RAPGEF2",714,1,TRUE,0,"Control split-half A","#7fb3d5"
"ACAP2",622,1,TRUE,0,"Control split-half A","#7fb3d5"
"CACNA1A",759,1,TRUE,0,"Control split-half A","#7fb3d5"
"GNB4",657,1,TRUE,0,"Control split-half A","#7fb3d5"
"BIRC6",708,1,TRUE,0,"Control split-half A","#7fb3d5"
"GAS7",525,1,TRUE,0,"Control split-half A","#7fb3d5"
"TMEM163",762,1,TRUE,0,"Control split-half A","#7fb3d5"
"SP100",768,1,TRUE,0,"Control split-half A","#7fb3d5"
"CAMKMT",476,1,TRUE,0,"Control split-half A","#7fb3d5"
"IRAK3",772,1,TRUE,0,"Control split-half A","#7fb3d5"
"MBNL2",771,1,TRUE,0,"Control split-half A","#7fb3d5"
"DOCK11",713,1,TRUE,0,"Control split-half A","#7fb3d5"
"ZNF292",724,1,TRUE,0,"Control split-half A","#7fb3d5"
"ASH1L",541,1,TRUE,0,"Control split-half A","#7fb3d5"
"PKN2",705,1,TRUE,0,"Control split-half A","#7fb3d5"
"ZNF710",433,1,TRUE,0,"Control split-half A","#7fb3d5"
"ACTB",751,1,TRUE,0,"Control split-half A","#7fb3d5"
"SEC14L1",775,1,TRUE,0,"Control split-half A","#7fb3d5"
"RHBDF2",779,1,TRUE,0,"Control split-half A","#7fb3d5"
"STX7",732,1,TRUE,0,"Control split-half A","#7fb3d5"
"FARP1",640,1,TRUE,0,"Control split-half A","#7fb3d5"
"CHD2",613,1,TRUE,0,"Control split-half A","#7fb3d5"
"FAM135A",704,1,TRUE,0,"Control split-half A","#7fb3d5"
"NR3C1",697,1,TRUE,0,"Control split-half A","#7fb3d5"
"ELF1",708,1,TRUE,0,"Control split-half A","#7fb3d5"
"GPRIN3",764,1,TRUE,0,"Control split-half A","#7fb3d5"
"AL035446.2",749,1,TRUE,0,"Control split-half A","#7fb3d5"
"RSRC1",665,1,TRUE,0,"Control split-half A","#7fb3d5"
"SND1",726,1,TRUE,0,"Control split-half A","#7fb3d5"
"P4HA1",734,1,TRUE,0,"Control split-half A","#7fb3d5"
"STK3",722,1,TRUE,0,"Control split-half A","#7fb3d5"
"ENTPD1",774,1,TRUE,0,"Control split-half A","#7fb3d5"
"BTBD9",651,1,TRUE,0,"Control split-half A","#7fb3d5"
"RREB1",767,1,TRUE,0,"Control split-half A","#7fb3d5"
"WNK1",611,1,TRUE,0,"Control split-half A","#7fb3d5"
"WIPF1",574,1,TRUE,0,"Control split-half A","#7fb3d5"
"FAF1",355,1,TRUE,0,"Control split-half A","#7fb3d5"
"DENND4C",655,1,TRUE,0,"Control split-half A","#7fb3d5"
"PCNX2",760,1,TRUE,0,"Control split-half A","#7fb3d5"
"CDK6",734,1,TRUE,0,"Control split-half A","#7fb3d5"
"ASAH1",773,1,TRUE,0,"Control split-half A","#7fb3d5"
"ERC1",636,1,TRUE,0,"Control split-half A","#7fb3d5"
"ATP2C1",697,1,TRUE,0,"Control split-half A","#7fb3d5"
"ANKRD12",776,1,TRUE,0,"Control split-half A","#7fb3d5"
"CPED1",761,1,TRUE,0,"Control split-half A","#7fb3d5"
"SORT1",698,1,TRUE,0,"Control split-half A","#7fb3d5"
"EXOC6B",744,1,TRUE,0,"Control split-half A","#7fb3d5"
"BBX",752,1,TRUE,0,"Control split-half A","#7fb3d5"
"C20orf194",767,1,TRUE,0,"Control split-half A","#7fb3d5"
"AL392172.2",759,1,TRUE,0,"Control split-half A","#7fb3d5"
"NFATC2",761,1,TRUE,0,"Control split-half A","#7fb3d5"
"TPK1",554,1,TRUE,0,"Control split-half A","#7fb3d5"
"TFEC",738,1,TRUE,0,"Control split-half A","#7fb3d5"
"HLA-DRB1",754,1,TRUE,0,"Control split-half A","#7fb3d5"
"RAB10",756,1,TRUE,0,"Control split-half A","#7fb3d5"
"BABAM2",604,1,TRUE,0,"Control split-half A","#7fb3d5"
"NCOA3",768,1,TRUE,0,"Control split-half A","#7fb3d5"
"GSK3B",728,1,TRUE,0,"Control split-half A","#7fb3d5"
"DTNB",762,1,TRUE,0,"Control split-half A","#7fb3d5"
"FRYL",783,1,TRUE,0,"Control split-half A","#7fb3d5"
"NIBAN1",775,1,TRUE,0,"Control split-half A","#7fb3d5"
"KCTD12",454,1,TRUE,0,"Control split-half A","#7fb3d5"
"CMSS1",428,1,TRUE,0,"Control split-half A","#7fb3d5"
"IFI16",775,1,TRUE,0,"Control split-half A","#7fb3d5"
"PIK3AP1",774,1,TRUE,0,"Control split-half A","#7fb3d5"
"TENM4",711,1,TRUE,0,"Control split-half A","#7fb3d5"
"ATF7IP",735,1,TRUE,0,"Control split-half A","#7fb3d5"
"ADAMTS17",636,1,TRUE,0,"Control split-half A","#7fb3d5"
"USP53",507,1,TRUE,0,"Control split-half A","#7fb3d5"
"ROCK1",633,1,TRUE,0,"Control split-half A","#7fb3d5"
"CLASP1",688,1,TRUE,0,"Control split-half A","#7fb3d5"
"IL6ST",758,1,TRUE,0,"Control split-half A","#7fb3d5"
"CYTH1",760,1,TRUE,0,"Control split-half A","#7fb3d5"
"ANOS1",728,1,TRUE,0,"Control split-half A","#7fb3d5"
"AP3B1",727,1,TRUE,0,"Control split-half A","#7fb3d5"
"PLCG2",677,1,TRUE,0,"Control split-half A","#7fb3d5"
"AAK1",588,1,TRUE,0,"Control split-half A","#7fb3d5"
"CDK19",768,1,TRUE,0,"Control split-half A","#7fb3d5"
"ATRX",559,1,TRUE,0,"Control split-half A","#7fb3d5"
"PHC2",686,1,TRUE,0,"Control split-half A","#7fb3d5"
"CAPZB",724,1,TRUE,0,"Control split-half A","#7fb3d5"
"WAC",665,1,TRUE,0,"Control split-half A","#7fb3d5"
"DOCK5",777,1,TRUE,0,"Control split-half A","#7fb3d5"
"ACSL4",470,1,TRUE,0,"Control split-half A","#7fb3d5"
"NEDD4L",743,1,TRUE,0,"Control split-half A","#7fb3d5"
"ARHGAP21",776,1,TRUE,0,"Control split-half A","#7fb3d5"
"TMTC2",710,1,TRUE,0,"Control split-half A","#7fb3d5"
"TNFRSF1B",782,1,TRUE,0,"Control split-half A","#7fb3d5"
"SGK3",769,1,TRUE,0,"Control split-half A","#7fb3d5"
"TBC1D1",747,1,TRUE,0,"Control split-half A","#7fb3d5"
"ST18",732,3,TRUE,0.00273224043715847,"Control split-half A","#7fb3d5"
"EPSTI1",739,10,TRUE,0.0121786197564276,"Control split-half A","#7fb3d5"
"FBXW7",692,1,TRUE,0,"Control split-half A","#7fb3d5"
"LRRK1",756,1,TRUE,0,"Control split-half A","#7fb3d5"
"GNG7",738,1,TRUE,0,"Control split-half A","#7fb3d5"
"FMNL3",743,1,TRUE,0,"Control split-half A","#7fb3d5"
"MYO9B",732,1,TRUE,0,"Control split-half A","#7fb3d5"
"UMAD1",713,1,TRUE,0,"Control split-half A","#7fb3d5"
"EPS15",768,1,TRUE,0,"Control split-half A","#7fb3d5"
"SNCA",717,1,TRUE,0,"Control split-half A","#7fb3d5"
"WDR70",302,1,TRUE,0,"Control split-half A","#7fb3d5"
"PRKCH",540,1,TRUE,0,"Control split-half A","#7fb3d5"
"FTO",480,3,TRUE,0.00416666666666667,"Control split-half A","#7fb3d5"
"FAM49A",776,1,TRUE,0,"Control split-half A","#7fb3d5"
"USP6NL",759,1,TRUE,0,"Control split-half A","#7fb3d5"
"KCNK13",736,1,TRUE,0,"Control split-half A","#7fb3d5"
"JAK2",706,1,TRUE,0,"Control split-half A","#7fb3d5"
"RCSD1",758,1,TRUE,0,"Control split-half A","#7fb3d5"
"ZNF407",468,1,TRUE,0,"Control split-half A","#7fb3d5"
"AC007262.2",766,1,TRUE,0,"Control split-half A","#7fb3d5"
"ADAM10",692,1,TRUE,0,"Control split-half A","#7fb3d5"
"LCOR",610,1,TRUE,0,"Control split-half A","#7fb3d5"
"AC131944.1",772,1,TRUE,0,"Control split-half A","#7fb3d5"
"DYM",347,1,TRUE,0,"Control split-half A","#7fb3d5"
"TXNIP",722,1,TRUE,0,"Control split-half A","#7fb3d5"
"WASF2",758,1,TRUE,0,"Control split-half A","#7fb3d5"
"GOLGA4",776,1,TRUE,0,"Control split-half A","#7fb3d5"
"TRAPPC9",270,1,TRUE,0,"Control split-half A","#7fb3d5"
"COG5",710,1,TRUE,0,"Control split-half A","#7fb3d5"
"PDGFC",757,1,TRUE,0,"Control split-half A","#7fb3d5"
"WDFY4",726,1,TRUE,0,"Control split-half A","#7fb3d5"
"IFNGR1",618,1,TRUE,0,"Control split-half A","#7fb3d5"
"C1QB",710,1,TRUE,0,"Control split-half A","#7fb3d5"
"JARID2",766,1,TRUE,0,"Control split-half A","#7fb3d5"
"VMP1",690,1,TRUE,0,"Control split-half A","#7fb3d5"
"PPP6R3",643,1,TRUE,0,"Control split-half A","#7fb3d5"
"DMXL2",771,8,TRUE,0.00907911802853437,"Control split-half A","#7fb3d5"
"GPHN",780,1,TRUE,0,"Control split-half A","#7fb3d5"
"SERPINE1",685,1,TRUE,0,"Control split-half A","#7fb3d5"
"CACNA1D",724,1,TRUE,0,"Control split-half A","#7fb3d5"
"TENT2",718,1,TRUE,0,"Control split-half A","#7fb3d5"
"PSMA1",662,1,TRUE,0,"Control split-half A","#7fb3d5"
"SMARCA2",759,1,TRUE,0,"Control split-half A","#7fb3d5"
"SIPA1L2",763,1,TRUE,0,"Control split-half A","#7fb3d5"
"EDA",741,1,TRUE,0,"Control split-half A","#7fb3d5"
"BBS9",727,1,TRUE,0,"Control split-half A","#7fb3d5"
"PLCL2",716,1,TRUE,0,"Control split-half A","#7fb3d5"
"CCDC18-AS1",391,1,TRUE,0,"Control split-half A","#7fb3d5"
"CTBP2",666,1,TRUE,0,"Control split-half A","#7fb3d5"
"PPARD",778,1,TRUE,0,"Control split-half A","#7fb3d5"
"LY86",715,1,TRUE,0,"Control split-half A","#7fb3d5"
"TLN2",759,1,TRUE,0,"Control split-half A","#7fb3d5"
"RBM6",694,1,TRUE,0,"Control split-half A","#7fb3d5"
"SLC44A1",776,1,TRUE,0,"Control split-half A","#7fb3d5"
"NFAT5",759,1,TRUE,0,"Control split-half A","#7fb3d5"
"CHSY1",778,1,TRUE,0,"Control split-half A","#7fb3d5"
"SPECC1",723,1,TRUE,0,"Control split-half A","#7fb3d5"
"MYO5A",778,4,TRUE,0.0038560411311054,"Control split-half A","#7fb3d5"
"HIST1H2AC",775,1,TRUE,0,"Control split-half A","#7fb3d5"
"PUM2",676,3,TRUE,0.0029585798816568,"Control split-half A","#7fb3d5"
"RIN2",761,1,TRUE,0,"Control split-half A","#7fb3d5"
"CDK13",732,1,TRUE,0,"Control split-half A","#7fb3d5"
"BASP1",736,1,TRUE,0,"Control split-half A","#7fb3d5"
"EVI5",520,1,TRUE,0,"Control split-half A","#7fb3d5"
"SDCBP",772,1,TRUE,0,"Control split-half A","#7fb3d5"
"EML4",780,1,TRUE,0,"Control split-half A","#7fb3d5"
"SLC39A11",640,1,TRUE,0,"Control split-half A","#7fb3d5"
"KDM4C",516,1,TRUE,0,"Control split-half A","#7fb3d5"
"RGL1",784,1,TRUE,0,"Control split-half A","#7fb3d5"
"CPEB4",780,1,TRUE,0,"Control split-half A","#7fb3d5"
"CTSD",734,1,TRUE,0,"Control split-half A","#7fb3d5"
"MARCH3",695,1,TRUE,0,"Control split-half A","#7fb3d5"
"UGCG",733,1,TRUE,0,"Control split-half A","#7fb3d5"
"CHST15",745,1,TRUE,0,"Control split-half A","#7fb3d5"
"LAPTM5",580,1,TRUE,0,"Control split-half A","#7fb3d5"
"ZMYM2",755,1,TRUE,0,"Control split-half A","#7fb3d5"
"FNIP1",754,1,TRUE,0,"Control split-half A","#7fb3d5"
"IGF1R",730,1,TRUE,0,"Control split-half A","#7fb3d5"
"SGMS1",760,1,TRUE,0,"Control split-half A","#7fb3d5"
"SPPL3",743,1,TRUE,0,"Control split-half A","#7fb3d5"
"MLLT10",682,1,TRUE,0,"Control split-half A","#7fb3d5"
"PHACTR2",737,1,TRUE,0,"Control split-half A","#7fb3d5"
"ZNF148",662,1,TRUE,0,"Control split-half A","#7fb3d5"
"KMT2E",139,1,TRUE,0,"Control split-half A","#7fb3d5"
"TET2",698,1,TRUE,0,"Control split-half A","#7fb3d5"
"ARID5B",757,1,TRUE,0,"Control split-half A","#7fb3d5"
"GMDS-DT",578,1,TRUE,0,"Control split-half A","#7fb3d5"
"RASGEF1C",773,1,TRUE,0,"Control split-half A","#7fb3d5"
"UBR5",750,1,TRUE,0,"Control split-half A","#7fb3d5"
"TNPO1",712,1,TRUE,0,"Control split-half A","#7fb3d5"
"CD86",758,1,TRUE,0,"Control split-half A","#7fb3d5"
"KIAA1109",580,1,TRUE,0,"Control split-half A","#7fb3d5"
"P2RY12",768,1,TRUE,0,"Control split-half A","#7fb3d5"
"OSBPL8",712,1,TRUE,0,"Control split-half A","#7fb3d5"
"HNRNPC",716,1,TRUE,0,"Control split-half A","#7fb3d5"
"MAP3K2",741,1,TRUE,0,"Control split-half A","#7fb3d5"
"AC087564.1",701,1,TRUE,0,"Control split-half A","#7fb3d5"
"SAMD12",724,1,TRUE,0,"Control split-half A","#7fb3d5"
"ITGAV",770,1,TRUE,0,"Control split-half A","#7fb3d5"
"UBXN2B",770,1,TRUE,0,"Control split-half A","#7fb3d5"
"GK",774,1,TRUE,0,"Control split-half A","#7fb3d5"
"GALNT10",615,1,TRUE,0,"Control split-half A","#7fb3d5"
"ITSN2",645,1,TRUE,0,"Control split-half A","#7fb3d5"
"IFI44L",762,1,TRUE,0,"Control split-half A","#7fb3d5"
"IQCJ-SCHIP1",724,7,TRUE,0.00828729281767956,"Control split-half A","#7fb3d5"
"PTPN2",777,1,TRUE,0,"Control split-half A","#7fb3d5"
"CTNND1",666,1,TRUE,0,"Control split-half A","#7fb3d5"
"SCAF11",606,11,TRUE,0.0165016501650165,"Control split-half A","#7fb3d5"
"TBC1D12",720,1,TRUE,0,"Control split-half A","#7fb3d5"
"TTC3",585,1,TRUE,0,"Control split-half A","#7fb3d5"
"SNX13",722,1,TRUE,0,"Control split-half A","#7fb3d5"
"SRPK2",612,1,TRUE,0,"Control split-half A","#7fb3d5"
"RAB1A",759,1,TRUE,0,"Control split-half A","#7fb3d5"
"KDM2A",700,1,TRUE,0,"Control split-half A","#7fb3d5"
"TTC17",541,1,TRUE,0,"Control split-half A","#7fb3d5"
"PTEN",666,1,TRUE,0,"Control split-half A","#7fb3d5"
"JAK1",740,1,TRUE,0,"Control split-half A","#7fb3d5"
"BHLHE41",759,1,TRUE,0,"Control split-half A","#7fb3d5"
"VPS8",691,1,TRUE,0,"Control split-half A","#7fb3d5"
"ALPK1",698,1,TRUE,0,"Control split-half A","#7fb3d5"
"GPD2",746,1,TRUE,0,"Control split-half A","#7fb3d5"
"PTK2",640,1,TRUE,0,"Control split-half A","#7fb3d5"
"IL13RA1",773,1,TRUE,0,"Control split-half A","#7fb3d5"
"ITFG1",579,1,TRUE,0,"Control split-half A","#7fb3d5"
"CHD7",450,1,TRUE,0,"Control split-half A","#7fb3d5"
"KDM6A",757,1,TRUE,0,"Control split-half A","#7fb3d5"
"ITPR1",544,1,TRUE,0,"Control split-half A","#7fb3d5"
"CHD1",723,1,TRUE,0,"Control split-half A","#7fb3d5"
"MAP4K3",618,1,TRUE,0,"Control split-half A","#7fb3d5"
"SUCLG2",658,1,TRUE,0,"Control split-half A","#7fb3d5"
"HELZ",724,1,TRUE,0,"Control split-half A","#7fb3d5"
"CLASP2",783,1,TRUE,0,"Control split-half A","#7fb3d5"
"HERC1",667,1,TRUE,0,"Control split-half A","#7fb3d5"
"FAM168A",688,1,TRUE,0,"Control split-half A","#7fb3d5"
"CELF1",711,1,TRUE,0,"Control split-half A","#7fb3d5"
"CEP350",693,1,TRUE,0,"Control split-half A","#7fb3d5"
"H2AFY",632,1,TRUE,0,"Control split-half A","#7fb3d5"
"IRS2",770,1,TRUE,0,"Control split-half A","#7fb3d5"
"RBMS1",779,1,TRUE,0,"Control split-half A","#7fb3d5"
"WASHC4",671,1,TRUE,0,"Control split-half A","#7fb3d5"
"SPIRE1",753,1,TRUE,0,"Control split-half A","#7fb3d5"
"NLK",779,1,TRUE,0,"Control split-half A","#7fb3d5"
"TANK",604,1,TRUE,0,"Control split-half A","#7fb3d5"
"GRAMD1B",750,1,TRUE,0,"Control split-half A","#7fb3d5"
"SLC2A13",729,1,TRUE,0,"Control split-half A","#7fb3d5"
"SLA",747,3,TRUE,0.00267737617135207,"Control split-half A","#7fb3d5"
"MAF",774,1,TRUE,0,"Control split-half A","#7fb3d5"
"SLC25A37",687,1,TRUE,0,"Control split-half A","#7fb3d5"
"PPP1R12A",628,1,TRUE,0,"Control split-half A","#7fb3d5"
"CERT1",765,1,TRUE,0,"Control split-half A","#7fb3d5"
"ZDHHC14",241,1,TRUE,0,"Control split-half A","#7fb3d5"
"PCCA",710,1,TRUE,0,"Control split-half A","#7fb3d5"
"ARHGAP18",780,1,TRUE,0,"Control split-half A","#7fb3d5"
"PDE4D",744,1,TRUE,0,"Control split-half A","#7fb3d5"
"HCLS1",735,9,TRUE,0.0108843537414966,"Control split-half A","#7fb3d5"
"ABI1",734,1,TRUE,0,"Control split-half A","#7fb3d5"
"FARS2",454,1,TRUE,0,"Control split-half A","#7fb3d5"
"SENP6",723,1,TRUE,0,"Control split-half A","#7fb3d5"
"PNISR",707,1,TRUE,0,"Control split-half A","#7fb3d5"
"INPP4A",758,1,TRUE,0,"Control split-half A","#7fb3d5"
"GSN",771,1,TRUE,0,"Control split-half A","#7fb3d5"
"KLHL6",731,1,TRUE,0,"Control split-half A","#7fb3d5"
"ARHGAP25",771,1,TRUE,0,"Control split-half A","#7fb3d5"
"UTY",765,1,TRUE,0,"Control split-half A","#7fb3d5"
"CTNNB1",769,1,TRUE,0,"Control split-half A","#7fb3d5"
"SETX",432,1,TRUE,0,"Control split-half A","#7fb3d5"
"SCFD2",534,1,TRUE,0,"Control split-half A","#7fb3d5"
"MSI2",783,1,TRUE,0,"Control split-half A","#7fb3d5"
"RAPGEF6",763,1,TRUE,0,"Control split-half A","#7fb3d5"
"MYO1D",742,1,TRUE,0,"Control split-half A","#7fb3d5"
"CIITA",728,1,TRUE,0,"Control split-half A","#7fb3d5"
"SRGAP3",736,1,TRUE,0,"Control split-half A","#7fb3d5"
"BPTF",775,1,TRUE,0,"Control split-half A","#7fb3d5"
"GNB1",704,1,TRUE,0,"Control split-half A","#7fb3d5"
"SOS1",748,1,TRUE,0,"Control split-half A","#7fb3d5"
"MAPKAP1",656,1,TRUE,0,"Control split-half A","#7fb3d5"
"CDK14",775,1,TRUE,0,"Control split-half A","#7fb3d5"
"TMEM65",724,1,TRUE,0,"Control split-half A","#7fb3d5"
"UBL3",642,1,TRUE,0,"Control split-half A","#7fb3d5"
"WSB1",773,1,TRUE,0,"Control split-half A","#7fb3d5"
"ASTN2",735,6,TRUE,0.00680272108843537,"Control split-half A","#7fb3d5"
"PRRC2C",692,1,TRUE,0,"Control split-half A","#7fb3d5"
"ZEB1",740,1,TRUE,0,"Control split-half A","#7fb3d5"
"BRAF",643,1,TRUE,0,"Control split-half A","#7fb3d5"
"UBE2D3",705,1,TRUE,0,"Control split-half A","#7fb3d5"
"RNF213",666,1,TRUE,0,"Control split-half A","#7fb3d5"
"SKI",765,1,TRUE,0,"Control split-half A","#7fb3d5"
"PTBP3",478,1,TRUE,0,"Control split-half A","#7fb3d5"
"MS4A6A",771,3,TRUE,0.00259403372243839,"Control split-half A","#7fb3d5"
"DCAF6",671,1,TRUE,0,"Control split-half A","#7fb3d5"
"BRWD1",554,1,TRUE,0,"Control split-half A","#7fb3d5"
"ASCC3",671,1,TRUE,0,"Control split-half A","#7fb3d5"
"KIF16B",559,1,TRUE,0,"Control split-half A","#7fb3d5"
"SMURF2",500,1,TRUE,0,"Control split-half A","#7fb3d5"
"UBE2E1",566,1,TRUE,0,"Control split-half A","#7fb3d5"
"R3HDM2",680,1,TRUE,0,"Control split-half A","#7fb3d5"
"SMCHD1",704,1,TRUE,0,"Control split-half A","#7fb3d5"
"APBA1",765,1,TRUE,0,"Control split-half A","#7fb3d5"
"DENND4A",581,1,TRUE,0,"Control split-half A","#7fb3d5"
"ARID4B",360,1,TRUE,0,"Control split-half A","#7fb3d5"
"TBC1D4",745,1,TRUE,0,"Control split-half A","#7fb3d5"
"ARHGAP12",751,1,TRUE,0,"Control split-half A","#7fb3d5"
"SPATA13",769,1,TRUE,0,"Control split-half A","#7fb3d5"
"LCORL",697,1,TRUE,0,"Control split-half A","#7fb3d5"
"NEK7",755,1,TRUE,0,"Control split-half A","#7fb3d5"
"UST",718,1,TRUE,0,"Control split-half A","#7fb3d5"
"SCAPER",700,1,TRUE,0,"Control split-half A","#7fb3d5"
"ARID2",561,1,TRUE,0,"Control split-half A","#7fb3d5"
"GLS",411,1,TRUE,0,"Control split-half A","#7fb3d5"
"ACYP2",359,1,TRUE,0,"Control split-half A","#7fb3d5"
"DLG1",782,1,TRUE,0,"Control split-half A","#7fb3d5"
"MAN1C1",603,1,TRUE,0,"Control split-half A","#7fb3d5"
"STAU2",712,1,TRUE,0,"Control split-half A","#7fb3d5"
"TSPAN14",744,1,TRUE,0,"Control split-half A","#7fb3d5"
"BMPR2",476,1,TRUE,0,"Control split-half A","#7fb3d5"
"LINC01473",577,1,TRUE,0,"Control split-half A","#7fb3d5"
"TRPM2",747,1,TRUE,0,"Control split-half A","#7fb3d5"
"LINC01091",782,1,TRUE,0,"Control split-half A","#7fb3d5"
"LRRC8D",689,1,TRUE,0,"Control split-half A","#7fb3d5"
"XPR1",537,1,TRUE,0,"Control split-half A","#7fb3d5"
"PLSCR1",761,1,TRUE,0,"Control split-half A","#7fb3d5"
"IFNGR2",697,1,TRUE,0,"Control split-half A","#7fb3d5"
"NBEA",737,1,TRUE,0,"Control split-half A","#7fb3d5"
"PELI2",747,1,TRUE,0,"Control split-half A","#7fb3d5"
"SLC25A13",765,1,TRUE,0,"Control split-half A","#7fb3d5"
"MARK3",651,1,TRUE,0,"Control split-half A","#7fb3d5"
"TIAM1",705,1,TRUE,0,"Control split-half A","#7fb3d5"
"RICTOR",770,1,TRUE,0,"Control split-half A","#7fb3d5"
